INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,42,"Organic mental disorders",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",270,20,30,,,,,,
I00699,42,"Organic mental disorders",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",165,20,20,,,,,,
I00699,42,"Organic mental disorders",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",355,30,40,,,,,,
I00699,42,"Organic mental disorders",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",290,30,30,,,,,,
I00699,42,"Organic mental disorders",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",240,10,25,,,,,,
I00699,42,"Organic mental disorders",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",345,40,40,,,,,,
I00699,42,"Organic mental disorders",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",225,20,25,,,,,,
I00699,42,"Organic mental disorders",RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",75,10,10,,,,,,
I00699,42,"Organic mental disorders",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",345,30,35,,,,,,
I00699,42,"Organic mental disorders",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",70,*,*,,,,,,
I00699,42,"Organic mental disorders",R1F,"ISLE OF WIGHT NHS TRUST",110,15,10,,,,,,
I00699,42,"Organic mental disorders",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",285,55,30,,,,,,
I00699,42,"Organic mental disorders",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",175,15,15,,,,,,
I00699,42,"Organic mental disorders",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",550,60,60,,,,,,
I00699,42,"Organic mental disorders",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",160,*,15,,,,,,
I00699,42,"Organic mental disorders",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",250,20,25,,,,,,
I00699,42,"Organic mental disorders",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",520,60,55,,,,,,
I00699,42,"Organic mental disorders",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",205,15,20,,,,,,
I00699,42,"Organic mental disorders",REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",515,45,55,,,,,,
I00699,42,"Organic mental disorders",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",355,35,35,,,,,,
I00699,42,"Organic mental disorders",RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",185,15,20,,,,,,
I00699,42,"Organic mental disorders",RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",355,40,35,,,,,,
I00699,42,"Organic mental disorders",R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",380,35,40,,,,,,
I00699,42,"Organic mental disorders",RPA,"MEDWAY NHS FOUNDATION TRUST",385,60,40,,,,,,
I00699,42,"Organic mental disorders",RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",335,45,30,,,,,,
I00699,42,"Organic mental disorders",RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",340,50,35,,,,,,
I00699,42,"Organic mental disorders",RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",515,75,55,,,,,,
I00699,42,"Organic mental disorders",RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",110,10,10,,,,,,
I00699,42,"Organic mental disorders",RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",440,70,50,,,,,,
I00699,42,"Organic mental disorders",RVJ,"NORTH BRISTOL NHS TRUST",385,35,40,,,,,,
I00699,42,"Organic mental disorders",RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",280,20,30,,,,,,
I00699,42,"Organic mental disorders",RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",235,25,25,,,,,,
I00699,42,"Organic mental disorders",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",170,25,20,,,,,,
I00699,42,"Organic mental disorders",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",330,30,35,,,,,,
I00699,42,"Organic mental disorders",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",270,35,25,,,,,,
I00699,42,"Organic mental disorders",RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",125,15,15,,,,,,
I00699,42,"Organic mental disorders",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",185,10,20,,,,,,
I00699,42,"Organic mental disorders",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",485,55,55,,,,,,
I00699,42,"Organic mental disorders",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",790,85,90,,,,,,
I00699,42,"Organic mental disorders",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",410,25,45,,,,,,
I00699,42,"Organic mental disorders",RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",405,60,40,,,,,,
I00699,42,"Organic mental disorders",RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",265,30,30,,,,,,
I00699,42,"Organic mental disorders",RHU,"PORTSMOUTH HOSPITALS NHS TRUST",515,55,55,,,,,,
I00699,42,"Organic mental disorders",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",405,50,45,,,,,,
I00699,42,"Organic mental disorders",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",405,45,45,,,,,,
I00699,42,"Organic mental disorders",RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",465,50,50,,,,,,
I00699,42,"Organic mental disorders",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",320,20,35,,,,,,
I00699,42,"Organic mental disorders",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",190,15,20,,,,,,
I00699,42,"Organic mental disorders",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",385,45,40,,,,,,
I00699,42,"Organic mental disorders",RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",350,25,35,,,,,,
I00699,42,"Organic mental disorders",RNZ,"SALISBURY NHS FOUNDATION TRUST",95,15,10,,,,,,
I00699,42,"Organic mental disorders",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",320,30,35,,,,,,
I00699,42,"Organic mental disorders",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",830,75,90,,,,,,
I00699,42,"Organic mental disorders",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",345,35,40,,,,,,
I00699,42,"Organic mental disorders",RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",190,15,20,,,,,,
I00699,42,"Organic mental disorders",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",365,40,40,,,,,,
I00699,42,"Organic mental disorders",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",295,45,30,,,,,,
I00699,42,"Organic mental disorders",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",165,15,20,,,,,,
I00699,42,"Organic mental disorders",RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",270,35,30,,,,,,
I00699,42,"Organic mental disorders",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",135,15,15,,,,,,
I00699,42,"Organic mental disorders",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",210,10,20,,,,,,
I00699,42,"Organic mental disorders",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",390,45,40,,,,,,
I00699,42,"Organic mental disorders",RWJ,"STOCKPORT NHS FOUNDATION TRUST",180,20,20,,,,,,
I00699,42,"Organic mental disorders",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",295,25,35,,,,,,
I00699,42,"Organic mental disorders",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",115,20,10,,,,,,
I00699,42,"Organic mental disorders",RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",375,50,40,,,,,,
I00699,42,"Organic mental disorders",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",140,10,15,,,,,,
I00699,42,"Organic mental disorders",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",110,10,15,,,,,,
I00699,42,"Organic mental disorders",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",405,30,45,,,,,,
I00699,42,"Organic mental disorders",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",165,20,20,,,,,,
I00699,42,"Organic mental disorders",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",270,25,30,,,,,,
I00699,42,"Organic mental disorders",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",190,20,20,,,,,,
I00699,42,"Organic mental disorders",RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",280,30,30,,,,,,
I00699,42,"Organic mental disorders",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",570,80,60,,,,,,
I00699,42,"Organic mental disorders",RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",280,25,30,,,,,,
I00699,42,"Organic mental disorders",RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",340,30,35,,,,,,
I00699,42,"Organic mental disorders",RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",215,15,20,,,,,,
I00699,42,"Organic mental disorders",RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",415,40,45,,,,,,
I00699,42,"Organic mental disorders",RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",1145,135,120,,,,,,
I00699,42,"Organic mental disorders",RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",205,20,20,,,,,,
I00699,42,"Organic mental disorders",RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",385,50,40,,,,,,
I00699,42,"Organic mental disorders",RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",680,60,70,,,,,,
I00699,42,"Organic mental disorders",RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",675,70,75,,,,,,
I00699,42,"Organic mental disorders",RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",280,35,30,,,,,,
I00699,42,"Organic mental disorders",RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",380,45,40,,,,,,
I00699,42,"Organic mental disorders",RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",355,40,35,,,,,,
I00699,42,"Organic mental disorders",RBK,"WALSALL HEALTHCARE NHS TRUST",205,20,20,,,,,,
I00699,42,"Organic mental disorders",RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",200,15,20,,,,,,
I00699,42,"Organic mental disorders",RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",305,45,35,,,,,,
I00699,42,"Organic mental disorders",RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",145,15,15,,,,,,
I00699,42,"Organic mental disorders",RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",400,40,45,,,,,,
I00699,42,"Organic mental disorders",RA3,"WESTON AREA HEALTH NHS TRUST",145,*,15,,,,,,
I00699,42,"Organic mental disorders",RKE,"WHITTINGTON HEALTH NHS TRUST",140,*,15,,,,,,
I00699,42,"Organic mental disorders",RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",270,35,30,,,,,,
I00699,42,"Organic mental disorders",RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",340,45,35,,,,,,
I00699,42,"Organic mental disorders",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",175,30,15,,,,,,
I00699,42,"Organic mental disorders",RLQ,"WYE VALLEY NHS TRUST",200,15,25,,,,,,
I00699,42,"Organic mental disorders",RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",150,15,15,,,,,,
I00699,42,"Organic mental disorders",RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",630,90,70,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RCF,"AIREDALE NHS FOUNDATION TRUST",170,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",195,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",250,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",515,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",R1H,"BARTS HEALTH NHS TRUST",935,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",590,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RC1,"BEDFORD HOSPITAL NHS TRUST",245,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",370,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RMC,"BOLTON NHS FOUNDATION TRUST",465,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",610,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",590,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",275,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",430,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",810,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",695,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",640,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",410,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",435,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RJ6,"CROYDON HEALTH SERVICES NHS TRUST",245,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RN7,"DARTFORD AND GRAVESHAM NHS TRUST",305,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",485,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",160,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",320,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RJN,"EAST CHESHIRE NHS TRUST",160,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",915,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",630,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",675,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",300,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",590,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",850,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",375,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",215,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",545,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",655,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1745,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",505,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",175,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",215,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",510,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",100,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",R1F,"ISLE OF WIGHT NHS TRUST",270,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",255,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",505,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",505,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",685,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",400,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",930,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",365,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2140,*,10,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",975,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",540,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",620,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",1105,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RPA,"MEDWAY NHS FOUNDATION TRUST",220,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",945,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",235,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",485,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",230,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",485,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RVJ,"NORTH BRISTOL NHS TRUST",1040,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",445,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",315,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",510,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",475,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1115,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",220,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",280,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",1230,10,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1060,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",660,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1165,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",300,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RHU,"PORTSMOUTH HOSPITALS NHS TRUST",775,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",565,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",500,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",365,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",535,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",425,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",335,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1045,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RNZ,"SALISBURY NHS FOUNDATION TRUST",125,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",710,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",755,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",440,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",380,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",450,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1015,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",255,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",245,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",505,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",460,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",915,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RWJ,"STOCKPORT NHS FOUNDATION TRUST",550,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",525,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",370,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",250,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",275,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",205,0,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",775,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",330,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",320,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",195,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",770,*,*,,,,,,
I00699,43,"Non-organic mental disorders, anxiety",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",310,*,*,,,,,,
