INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,12,Cancer of liver and intrahepatic bile duct,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,289,26,27.0843
I00699,12,Cancer of liver and intrahepatic bile duct,RCF,AIREDALE NHS FOUNDATION TRUST,11,*,3.7159
I00699,12,Cancer of liver and intrahepatic bile duct,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10,*,3.0972
I00699,12,Cancer of liver and intrahepatic bile duct,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",53,19,18.5206
I00699,12,Cancer of liver and intrahepatic bile duct,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,14,*,5.1912
I00699,12,Cancer of liver and intrahepatic bile duct,R1H,BARTS HEALTH NHS TRUST,164,24,25.2957
I00699,12,Cancer of liver and intrahepatic bile duct,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16,7,5.74
I00699,12,Cancer of liver and intrahepatic bile duct,RC1,BEDFORD HOSPITAL NHS TRUST,12,*,4.0637
I00699,12,Cancer of liver and intrahepatic bile duct,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,11,7,4.6347
I00699,12,Cancer of liver and intrahepatic bile duct,RMC,BOLTON NHS FOUNDATION TRUST,13,*,3.7516
I00699,12,Cancer of liver and intrahepatic bile duct,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,21,*,6.3406
I00699,12,Cancer of liver and intrahepatic bile duct,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,18,*,5.6848
I00699,12,Cancer of liver and intrahepatic bile duct,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,16,7,3.7517
I00699,12,Cancer of liver and intrahepatic bile duct,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,26,*,9.7197
I00699,12,Cancer of liver and intrahepatic bile duct,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,262,11,35.2328
I00699,12,Cancer of liver and intrahepatic bile duct,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,25,10,8.3121
I00699,12,Cancer of liver and intrahepatic bile duct,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,13,8,4.9368
I00699,12,Cancer of liver and intrahepatic bile duct,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,27,12,8.2158
I00699,12,Cancer of liver and intrahepatic bile duct,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,9,*,2.282
I00699,12,Cancer of liver and intrahepatic bile duct,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,21,12,8.2298
I00699,12,Cancer of liver and intrahepatic bile duct,RJ6,CROYDON HEALTH SERVICES NHS TRUST,6,*,1.8093
I00699,12,Cancer of liver and intrahepatic bile duct,RN7,DARTFORD AND GRAVESHAM NHS TRUST,25,6,4.8135
I00699,12,Cancer of liver and intrahepatic bile duct,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,28,10,11.2504
I00699,12,Cancer of liver and intrahepatic bile duct,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,17,*,4.6931
I00699,12,Cancer of liver and intrahepatic bile duct,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,44,19,14.3171
I00699,12,Cancer of liver and intrahepatic bile duct,RJN,EAST CHESHIRE NHS TRUST,7,*,1.9393
I00699,12,Cancer of liver and intrahepatic bile duct,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,24,14,6.9121
I00699,12,Cancer of liver and intrahepatic bile duct,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,90,18,15.4369
I00699,12,Cancer of liver and intrahepatic bile duct,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,37,17,10.7211
I00699,12,Cancer of liver and intrahepatic bile duct,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,40,11,12.385
I00699,12,Cancer of liver and intrahepatic bile duct,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,13,9,5.1959
I00699,12,Cancer of liver and intrahepatic bile duct,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,40,17,12.5054
I00699,12,Cancer of liver and intrahepatic bile duct,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,7,*,1.9727
I00699,12,Cancer of liver and intrahepatic bile duct,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,8,*,3.678
I00699,12,Cancer of liver and intrahepatic bile duct,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,25,11,7.4215
I00699,12,Cancer of liver and intrahepatic bile duct,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,31,8,9.5111
I00699,12,Cancer of liver and intrahepatic bile duct,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,37,7,8.9626
I00699,12,Cancer of liver and intrahepatic bile duct,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,44,10,8.8948
I00699,12,Cancer of liver and intrahepatic bile duct,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,11,*,3.9846
I00699,12,Cancer of liver and intrahepatic bile duct,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,10,7,3.4974
I00699,12,Cancer of liver and intrahepatic bile duct,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,43,9,10.0427
I00699,12,Cancer of liver and intrahepatic bile duct,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,153,13,25.9592
I00699,12,Cancer of liver and intrahepatic bile duct,R1F,ISLE OF WIGHT NHS TRUST,*,*,2.3343
I00699,12,Cancer of liver and intrahepatic bile duct,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,19,13,6.6273
I00699,12,Cancer of liver and intrahepatic bile duct,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7,*,2.5389
I00699,12,Cancer of liver and intrahepatic bile duct,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,663,24,49.5867
I00699,12,Cancer of liver and intrahepatic bile duct,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,16,*,4.7187
I00699,12,Cancer of liver and intrahepatic bile duct,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,16,*,5.0618
I00699,12,Cancer of liver and intrahepatic bile duct,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,367,21,33.5917
I00699,12,Cancer of liver and intrahepatic bile duct,RJ2,LEWISHAM AND GREENWICH NHS TRUST,11,*,4.4388
I00699,12,Cancer of liver and intrahepatic bile duct,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,27,10,7.8298
I00699,12,Cancer of liver and intrahepatic bile duct,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,17,6,3.8015
I00699,12,Cancer of liver and intrahepatic bile duct,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,28,12,8.7024
I00699,12,Cancer of liver and intrahepatic bile duct,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,309,28,26.197
I00699,12,Cancer of liver and intrahepatic bile duct,RPA,MEDWAY NHS FOUNDATION TRUST,16,8,5.7854
I00699,12,Cancer of liver and intrahepatic bile duct,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7,*,2.5546
I00699,12,Cancer of liver and intrahepatic bile duct,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,23,8,7.6923
I00699,12,Cancer of liver and intrahepatic bile duct,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,36,8,9.3861
I00699,12,Cancer of liver and intrahepatic bile duct,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,13,*,4.4345
I00699,12,Cancer of liver and intrahepatic bile duct,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,73,18,15.9915
I00699,12,Cancer of liver and intrahepatic bile duct,RVJ,NORTH BRISTOL NHS TRUST,25,11,9.6657
I00699,12,Cancer of liver and intrahepatic bile duct,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,27,6,9.0733
I00699,12,Cancer of liver and intrahepatic bile duct,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,33,13,11.3972
I00699,12,Cancer of liver and intrahepatic bile duct,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,26,11,8.8036
I00699,12,Cancer of liver and intrahepatic bile duct,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,29,11,11.3441
I00699,12,Cancer of liver and intrahepatic bile duct,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10,*,3.0832
I00699,12,Cancer of liver and intrahepatic bile duct,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,20,6,7.3217
I00699,12,Cancer of liver and intrahepatic bile duct,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,19,9,7.1662
I00699,12,Cancer of liver and intrahepatic bile duct,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,47,20,19.8109
I00699,12,Cancer of liver and intrahepatic bile duct,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,167,23,17.9252
I00699,12,Cancer of liver and intrahepatic bile duct,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,92,16,18.4903
I00699,12,Cancer of liver and intrahepatic bile duct,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,49,15,12.6874
I00699,12,Cancer of liver and intrahepatic bile duct,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,15,9,6.0113
I00699,12,Cancer of liver and intrahepatic bile duct,RHU,PORTSMOUTH HOSPITALS NHS TRUST,36,13,11.7143
I00699,12,Cancer of liver and intrahepatic bile duct,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,13,*,3.994
I00699,12,Cancer of liver and intrahepatic bile duct,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,28,12,6.9243
I00699,12,Cancer of liver and intrahepatic bile duct,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,36,10,7.0218
I00699,12,Cancer of liver and intrahepatic bile duct,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,413,33,41.4341
I00699,12,Cancer of liver and intrahepatic bile duct,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,91,8,11.4007
I00699,12,Cancer of liver and intrahepatic bile duct,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,102,12,14.8266
I00699,12,Cancer of liver and intrahepatic bile duct,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,22,7,6.053
I00699,12,Cancer of liver and intrahepatic bile duct,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,11,*,3.7284
I00699,12,Cancer of liver and intrahepatic bile duct,RNZ,SALISBURY NHS FOUNDATION TRUST,12,*,3.6015
I00699,12,Cancer of liver and intrahepatic bile duct,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,24,12,7.9816
I00699,12,Cancer of liver and intrahepatic bile duct,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,160,24,26.6945
I00699,12,Cancer of liver and intrahepatic bile duct,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10,6,3.6042
I00699,12,Cancer of liver and intrahepatic bile duct,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,44,15,11.6684
I00699,12,Cancer of liver and intrahepatic bile duct,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,26,14,6.6879
I00699,12,Cancer of liver and intrahepatic bile duct,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,19,8,6.8707
I00699,12,Cancer of liver and intrahepatic bile duct,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,10,0,2.2308
I00699,12,Cancer of liver and intrahepatic bile duct,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,24,8,6.5084
I00699,12,Cancer of liver and intrahepatic bile duct,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,9,*,3.2079
I00699,12,Cancer of liver and intrahepatic bile duct,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,63,8,19.0437
I00699,12,Cancer of liver and intrahepatic bile duct,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,9,*,2.6214
I00699,12,Cancer of liver and intrahepatic bile duct,RWJ,STOCKPORT NHS FOUNDATION TRUST,18,11,8.4456
I00699,12,Cancer of liver and intrahepatic bile duct,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,11,*,3.7443
I00699,12,Cancer of liver and intrahepatic bile duct,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,12,*,3.4915
I00699,12,Cancer of liver and intrahepatic bile duct,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,22,*,4.7969
I00699,12,Cancer of liver and intrahepatic bile duct,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,15,7,6.0765
I00699,12,Cancer of liver and intrahepatic bile duct,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,14,*,4.6536
I00699,12,Cancer of liver and intrahepatic bile duct,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,302,17,32.238
I00699,12,Cancer of liver and intrahepatic bile duct,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,11,*,3.7181
I00699,12,Cancer of liver and intrahepatic bile duct,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",15,7,6.5074
I00699,12,Cancer of liver and intrahepatic bile duct,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,12,*,3.79
I00699,12,Cancer of liver and intrahepatic bile duct,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,64,12,11.2639
I00699,12,Cancer of liver and intrahepatic bile duct,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,23,15,9.4267
I00699,12,Cancer of liver and intrahepatic bile duct,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,18,*,4.2715
I00699,12,Cancer of liver and intrahepatic bile duct,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,39,19,13.58
I00699,12,Cancer of liver and intrahepatic bile duct,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,33,11,8.828
I00699,12,Cancer of liver and intrahepatic bile duct,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,230,34,29.9976
I00699,12,Cancer of liver and intrahepatic bile duct,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,533,41,51.1697
I00699,12,Cancer of liver and intrahepatic bile duct,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,114,7,8.1451
I00699,12,Cancer of liver and intrahepatic bile duct,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,67,15,13.5096
I00699,12,Cancer of liver and intrahepatic bile duct,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,66,27,22.1547
I00699,12,Cancer of liver and intrahepatic bile duct,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,83,16,16.2434
I00699,12,Cancer of liver and intrahepatic bile duct,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,22,8,8.5654
I00699,12,Cancer of liver and intrahepatic bile duct,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,53,15,12.2711
I00699,12,Cancer of liver and intrahepatic bile duct,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,103,6,10.0304
I00699,12,Cancer of liver and intrahepatic bile duct,RBK,WALSALL HEALTHCARE NHS TRUST,9,*,2.9966
I00699,12,Cancer of liver and intrahepatic bile duct,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,15,7,5.3409
I00699,12,Cancer of liver and intrahepatic bile duct,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,18,10,6.3247
I00699,12,Cancer of liver and intrahepatic bile duct,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,20,*,6.5236
I00699,12,Cancer of liver and intrahepatic bile duct,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,40,13,12.803
I00699,12,Cancer of liver and intrahepatic bile duct,RA3,WESTON AREA HEALTH NHS TRUST,*,*,1.0026
I00699,12,Cancer of liver and intrahepatic bile duct,RKE,WHITTINGTON HEALTH NHS TRUST,7,*,2.7533
I00699,12,Cancer of liver and intrahepatic bile duct,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,19,*,5.6421
I00699,12,Cancer of liver and intrahepatic bile duct,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,27,10,10.3278
I00699,12,Cancer of liver and intrahepatic bile duct,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",22,9,7.6287
I00699,12,Cancer of liver and intrahepatic bile duct,RLQ,WYE VALLEY NHS TRUST,13,*,4.8168
I00699,12,Cancer of liver and intrahepatic bile duct,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,6,*,2.8263
I00699,12,Cancer of liver and intrahepatic bile duct,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,25,6,7.518
I00699,13,Cancer of pancreas,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,42,15,11.6049
I00699,13,Cancer of pancreas,RCF,AIREDALE NHS FOUNDATION TRUST,18,6,7.4766
I00699,13,Cancer of pancreas,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,29,13,11.6875
I00699,13,Cancer of pancreas,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",85,22,27.3429
I00699,13,Cancer of pancreas,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,22,*,8.16
I00699,13,Cancer of pancreas,R1H,BARTS HEALTH NHS TRUST,126,33,33.3345
I00699,13,Cancer of pancreas,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,26,13,10.3328
I00699,13,Cancer of pancreas,RC1,BEDFORD HOSPITAL NHS TRUST,19,9,6.6222
I00699,13,Cancer of pancreas,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,34,13,11.7785
I00699,13,Cancer of pancreas,RMC,BOLTON NHS FOUNDATION TRUST,25,8,8.5896
I00699,13,Cancer of pancreas,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,36,11,12.5203
I00699,13,Cancer of pancreas,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,40,13,15.4608
I00699,13,Cancer of pancreas,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,44,19,17.3164
I00699,13,Cancer of pancreas,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,25,13,9.3591
I00699,13,Cancer of pancreas,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,108,20,30.6551
I00699,13,Cancer of pancreas,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,29,10,10.4337
I00699,13,Cancer of pancreas,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,36,10,14.0355
I00699,13,Cancer of pancreas,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,52,17,17.1587
I00699,13,Cancer of pancreas,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,29,16,10.2857
I00699,13,Cancer of pancreas,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,56,22,19.6277
I00699,13,Cancer of pancreas,RJ6,CROYDON HEALTH SERVICES NHS TRUST,12,*,4.7215
I00699,13,Cancer of pancreas,RN7,DARTFORD AND GRAVESHAM NHS TRUST,44,17,12.3148
I00699,13,Cancer of pancreas,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,59,23,20.9142
I00699,13,Cancer of pancreas,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,27,11,8.6707
I00699,13,Cancer of pancreas,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,150,37,35.634
I00699,13,Cancer of pancreas,RJN,EAST CHESHIRE NHS TRUST,19,11,8.0505
I00699,13,Cancer of pancreas,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,87,34,30.202
I00699,13,Cancer of pancreas,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,83,19,21.2456
I00699,13,Cancer of pancreas,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,72,31,26.9865
I00699,13,Cancer of pancreas,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,57,27,19.7907
I00699,13,Cancer of pancreas,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,30,12,11.2647
I00699,13,Cancer of pancreas,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,80,27,26.5197
I00699,13,Cancer of pancreas,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,21,*,6.982
I00699,13,Cancer of pancreas,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,13,8,6.5796
I00699,13,Cancer of pancreas,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,43,13,16.1028
I00699,13,Cancer of pancreas,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,72,29,20.5013
I00699,13,Cancer of pancreas,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,190,17,40.1494
I00699,13,Cancer of pancreas,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,56,26,20.4129
I00699,13,Cancer of pancreas,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,21,11,7.5941
I00699,13,Cancer of pancreas,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,12,*,3.3084
I00699,13,Cancer of pancreas,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,163,40,44.4107
I00699,13,Cancer of pancreas,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,149,19,32.1461
I00699,13,Cancer of pancreas,R1F,ISLE OF WIGHT NHS TRUST,18,7,6.4877
I00699,13,Cancer of pancreas,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,43,17,14.1179
I00699,13,Cancer of pancreas,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,26,13,10.5233
I00699,13,Cancer of pancreas,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,208,13,29.1295
I00699,13,Cancer of pancreas,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,19,7,7.177
I00699,13,Cancer of pancreas,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,43,17,15.3468
I00699,13,Cancer of pancreas,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,174,45,44.3503
I00699,13,Cancer of pancreas,RJ2,LEWISHAM AND GREENWICH NHS TRUST,35,12,11.3509
I00699,13,Cancer of pancreas,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,50,19,17.8652
I00699,13,Cancer of pancreas,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,46,16,14.9406
I00699,13,Cancer of pancreas,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,61,24,21.7229
I00699,13,Cancer of pancreas,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,188,29,33.2338
I00699,13,Cancer of pancreas,RPA,MEDWAY NHS FOUNDATION TRUST,36,18,14.0522
I00699,13,Cancer of pancreas,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,20,9,7.4145
I00699,13,Cancer of pancreas,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,33,11,12.4461
I00699,13,Cancer of pancreas,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,71,19,22.4568
I00699,13,Cancer of pancreas,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,30,9,10.6817
I00699,13,Cancer of pancreas,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,90,41,32.0677
I00699,13,Cancer of pancreas,RVJ,NORTH BRISTOL NHS TRUST,32,15,13.5272
I00699,13,Cancer of pancreas,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,28,13,11.5794
I00699,13,Cancer of pancreas,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,54,13,19.6551
I00699,13,Cancer of pancreas,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,80,16,20.5441
I00699,13,Cancer of pancreas,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,48,22,16.5093
I00699,13,Cancer of pancreas,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,38,12,13.8456
I00699,13,Cancer of pancreas,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,60,8,11.5369
I00699,13,Cancer of pancreas,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,50,12,15.1667
I00699,13,Cancer of pancreas,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,74,33,29.0639
I00699,13,Cancer of pancreas,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,111,29,26.5368
I00699,13,Cancer of pancreas,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,123,42,31.0717
I00699,13,Cancer of pancreas,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,70,33,23.5352
I00699,13,Cancer of pancreas,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,61,23,22.8872
I00699,13,Cancer of pancreas,RHU,PORTSMOUTH HOSPITALS NHS TRUST,52,23,20.5841
I00699,13,Cancer of pancreas,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,25,10,8.9892
I00699,13,Cancer of pancreas,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,61,19,20.9379
I00699,13,Cancer of pancreas,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,66,18,18.2462
I00699,13,Cancer of pancreas,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,186,26,31.2058
I00699,13,Cancer of pancreas,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,96,*,16.1875
