RBT,,Mid Cheshire Hospitals NHS Foundation Trust," 1,994 "," 4,663 "," 1,254 ", 996 , 722 ," 1,248 "," 5,250 ", 418 ," 3,882 "," 4,765 "," 10,775 "," 1,243 "," 4,467 "," 4,480 "," 6,839 ", 968 , 142 ," 9,730 "," 4,846 ", - ," 4,560 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RQ8,,Mid Essex Hospital Services NHS Trust," 1,710 "," 15,529 "," 1,411 ", 795 , 334 ," 2,474 "," 2,409 ", 599 ," 4,609 "," 5,165 "," 8,138 "," 3,353 "," 6,032 "," 4,825 "," 6,028 "," 1,851 ", 744 ," 8,468 "," 9,838 ", - ," 5,522 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJD-X,,Mid Staffordshire NHS Foundation Trust," 1,035 "," 5,697 "," 1,064 ", 533 , 141 , 706 , 552 , 227 ," 1,400 "," 1,695 "," 3,806 ", 817 ," 5,343 "," 1,299 "," 2,373 ", 342 , 56 ," 3,013 "," 1,602 ", - ," 2,121 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXF-X,,Mid Yorkshire Hospitals NHS Trust," 4,044 "," 20,183 "," 3,581 "," 2,184 ", 815 ," 3,201 "," 6,037 ", 727 ," 8,949 "," 10,648 "," 17,957 "," 3,647 "," 11,352 "," 8,859 "," 13,886 "," 2,721 ", 486 ," 18,325 "," 14,203 ", - ," 11,868 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXP13,,Middleport Medical Centre, - , - , - , - , - , 25 , - , - , - , - , - , - , * , - , - , - , - , - , - , * , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RD8,,Milton Keynes Hospital NHS Foundation Trust," 1,846 "," 8,623 "," 1,220 ", 945 , 268 , 779 ," 1,386 ", 425 ," 3,436 "," 5,205 "," 7,728 ", 896 ," 3,127 "," 3,807 "," 5,627 "," 1,780 ", 223 ," 6,823 "," 3,458 ", - ," 4,061 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP6,,Moorfields Eye Hospital NHS Foundation Trust, 20 , 613 , 6 , 112 , 6 , 23 ," 35,411 ", - , 38 , 6 , * , 31 , 8 , * , - , - , 553 , 26 , 509 , - , 283 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NR527,,Mount Gould Hospital, * , 9 , - , * , 20 , 44 , - , - , 26 , 6 , * , * , * , * , - , - , - , 59 , 35 , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC08,,Mount Stuart Hospital, 13 , 301 , 18 , - , - , 49 , 144 , * , 145 , 73 ," 1,206 ", 115 ," 1,078 ", 615 , - , - , * , 157 , 30 , - , 94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQL01,,Navigo Hq, - , - , - , - , 372 , * , - , - , - , - , - , - , - , - , - , - , * , 46 , - , - , 31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC09,,New Hall Hospital, * , 34 , - , - , - , 90 , 270 , * , 17 , 57 , 109 , 20 ," 3,182 ", 362 , - , - , * , 63 , 93 , - , 36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM1,,Norfolk And Norwich University Hospitals NHS Foundation Trust," 3,233 "," 34,082 "," 2,863 "," 2,538 ", 992 ," 3,782 "," 14,599 ", 805 ," 11,666 "," 9,084 "," 20,662 "," 3,616 "," 10,309 "," 7,569 "," 12,476 "," 1,987 ", 951 ," 14,610 "," 10,995 ", - ," 12,564 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMY-X,,Norfolk And Suffolk NHS Foundation Trust, - , - , - , - ," 2,438 ", 7 , - , - , - , - , - , - , - , - , - , - , * , 146 , - , * , 148 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RY3,,Norfolk Community Health And Care NHS Trust, 72 , 482 , 51 , 55 , 22 , 93 , * , * , 627 , 304 , 82 , 110 , 258 , 301 , * , - , 6 , 110 , 775 , - , 945 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RVJ-X,,North Bristol NHS Trust," 1,296 "," 12,960 "," 3,128 "," 1,485 ", 768 ," 2,907 ", 112 , * ," 5,400 "," 4,628 "," 10,142 "," 2,872 "," 10,275 "," 9,608 "," 14,003 "," 3,769 ", 589 ," 12,046 "," 9,312 ", * ," 7,828 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXP27,,North Cotswolds Hospital, - , - , - , - , - , * , - , - , - , - , - , - , - , - , - , - , - , - , - , * , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNL,,North Cumbria University Hospitals NHS Trust," 2,451 "," 9,901 "," 1,033 ", 848 , 582 ," 1,620 "," 3,783 ", 498 ," 6,960 "," 6,068 "," 13,690 "," 1,701 "," 5,309 "," 13,369 "," 4,838 ", 763 , 264 ," 7,404 "," 4,770 ", - ," 4,739 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC11,,North Downs Hospital, 15 , 79 , 9 , - , - , 68 , 55 , * , 119 , 11 , 473 , 29 , 969 , 212 , - , - , * , 146 , 20 , - , 36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAT,,North East London NHS Foundation Trust, 69 , 27 , 19 , 133 ," 1,372 ", 30 , 6 , * , 59 , 6 , * , - , 6 , - , - , - , - , * , * , - , 18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTP15,,North East London Treatment Centre Care Uk, 62 , 281 , 26 , * , - , 132 , 759 , - , 768 , 12 ," 3,200 ", 265 ," 1,532 ", * , - , - , * , 202 , 171 , - , 38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRD,,North Essex Partnership University NHS Foundation Trust, - , - , - , - ," 1,155 ", * , - , - , - , - , - , - , - , - , - , - , - , 899 , - , * , 93 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAP,,North Middlesex University Hospital NHS Trust," 2,474 "," 8,913 "," 2,259 "," 1,029 ", 427 , 950 ," 2,281 ", 97 ," 3,512 "," 4,593 "," 7,302 "," 1,401 "," 3,820 "," 4,974 "," 7,173 "," 2,187 ", 142 ," 8,222 "," 3,880 ", - ," 5,862 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLT01,,North Somerset Community Partnership Cic Hq, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 297 , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLY,,North Staffordshire Combined Healthcare NHS Trust, - , - , - , - ," 1,440 ", 110 , - , - , - , - , - , - , - , * , - , - , - , 9 , * , - , 507 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RVW,,North Tees And Hartlepool NHS Foundation Trust," 2,600 "," 12,238 "," 2,832 "," 1,272 ", 497 ," 1,022 ", 79 , 100 ," 4,265 "," 5,550 "," 12,095 "," 1,052 "," 6,990 "," 5,455 "," 5,627 ", 877 , 150 ," 9,865 "," 4,574 ", - ," 6,203 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNS,,Northampton General Hospital NHS Trust," 2,494 "," 13,317 "," 2,248 "," 1,829 ", 525 ," 2,171 "," 2,888 ", 567 ," 5,304 "," 6,401 "," 12,174 "," 1,605 "," 5,656 "," 4,968 "," 11,397 "," 1,809 ", 381 ," 11,020 "," 7,281 ", - ," 9,143 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP1,,Northamptonshire Healthcare NHS Foundation Trust, - , 7 , - , - , 492 , 71 , - , - , - , - , - , - , - , - , - , - , - ," 4,336 ", - , * , * ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBZ,,Northern Devon Healthcare NHS Trust, 899 ," 7,573 "," 1,102 ", 745 , 373 , 948 ," 1,905 ", 223 ," 3,136 "," 3,003 "," 5,810 ", 911 ," 3,739 "," 3,055 "," 4,784 ", 575 , 117 ," 5,009 "," 3,567 ", - ," 3,110 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJL-X,,Northern Lincolnshire And Goole NHS Foundation Trust," 1,808 "," 14,078 "," 2,641 "," 1,451 ", 443 ," 1,663 "," 6,690 ", 467 ," 6,415 "," 7,028 "," 17,551 "," 1,368 "," 8,159 "," 7,097 "," 9,653 "," 1,435 ", 215 ," 8,538 "," 4,913 ", - ," 8,584 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTF,,Northumbria Healthcare NHS Foundation Trust," 3,422 "," 15,606 "," 1,719 "," 1,659 "," 1,491 "," 2,824 ", 136 , 214 ," 7,698 "," 8,196 "," 17,449 "," 2,197 "," 14,875 "," 5,725 "," 4,309 "," 1,216 ", 197 ," 13,052 "," 8,478 ", - ," 7,143 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX1,,Nottingham University Hospitals NHS Trust," 5,122 "," 34,633 "," 4,422 "," 2,679 "," 1,315 "," 5,922 "," 7,527 "," 1,177 "," 11,395 "," 11,773 "," 16,216 "," 2,931 "," 14,212 "," 8,884 "," 20,836 "," 2,286 "," 1,952 "," 20,869 "," 14,864 ", - ," 17,751 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC40,,Nottingham Woodthorpe Hospital, 17 , 52 , 41 , - , * , 127 , 261 , 13 , 47 , 49 , 896 , 20 ," 1,728 ", 313 , - , - , * , 137 , 27 , - , 50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHA,,Nottinghamshire Healthcare NHS Trust, 37 , 240 , * , 9 ," 2,123 ", 148 , - , * , 55 , 52 , 37 , 17 , 66 , 24 , - , - , * , 348 , 305 , - , 513 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT202,,"Nuffield Health, Bournemouth Hospital", - , * , - , - , - , 18 , - , - , 6 , * , 93 , * , 485 , 10 , - , - , - , * , * , - , * ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT204,,"Nuffield Health, Brentwood Hospital", * , 55 , - , * , - , 15 , 455 , 10 , - , 60 , 87 , 12 , 540 , 434 , - , - , * , 20 , 18 , - , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT205,,"Nuffield Health, Brighton Hospital", 8 , * , - , - , 192 , - , - , - , * , - , 42 , - , 48 , * , - , - , - , 23 , * , - , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT206,,"Nuffield Health, Bristol Hospital (Chesterfield)", - , - , - , - , - , 31 , 317 , - , * , - , 49 , * , 200 , - , - , - , - , 9 , * , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT209,,"Nuffield Health, Cambridge Hospital", 15 , 10 , * , - , - , 13 , * , * , 15 , 24 , 148 , * , 356 , 19 , - , - , * , 23 , * , - , * ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT211,,"Nuffield Health, Cheltenham Hospital", - , 14 , - , - , - , - , - , - , - , - , 25 , - , 53 , 23 , - , - , - , * , - , - , * ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT212,,"Nuffield Health, Chichester Hospital", * , * , * , - , - , 7 , 94 , - , * , - , 40 , - , 663 , * , - , - , * , 16 , 10 , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT213,,"Nuffield Health, Derby Hospital", 6 , 19 , * , 8 , * , * , 40 , 35 , * , 97 , 182 , * , 928 , - , - , - , - , 19 , 38 , - , * ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT215,,"Nuffield Health, Exeter Hospital", 8 , 8 , - , - , - , - , - , - , 413 , - , 103 , 7 , 725 , * , - , - , * , 108 , 36 , - , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT218,,"Nuffield Health, Haywards Heath Hospital", 7 , 9 , * , - , - , 10 , - , - , * , - , 58 , * , 277 , - , - , - , * , 11 , 6 , - , * ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT219,,"Nuffield Health, Hereford Hospital", - , 26 , * , * , * , 29 , - , 7 , 18 , 37 , 188 , * , 489 , 122 , - , - , * , 19 , 10 , - , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT222,,"Nuffield Health, Ipswich Hospital", * , 7 , - , - , - , 127 , * , - , 24 , - , 75 , 6 , 318 , 8 , - , - , - , * , * , - , 17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT225,,"Nuffield Health, Leeds Hospital", 82 , 103 , * , * , * , 158 , - , * , 360 , 273 , 754 , 33 ," 1,785 ", 611 , - , - , * , 252 , 66 , - , 104 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT226,,"Nuffield Health, Leicester Hospital", * , 27 , - , * , * , 34 , 633 , 45 , - , 178 , 421 , * , 495 , 110 , - , - , * , 66 , 13 , - , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT229,,"Nuffield Health, Newcastle Upon Tyne Hospital", 25 , 8 , * , - , - , - , - , - , * , - , 298 , - , 258 , - , - , - , - , 28 , * , - , 88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT230,,"Nuffield Health, North Staffordshire Hospital", * , 17 , - , - , - , 133 , - , - , * , - , 502 , 12 ," 1,916 ", 48 , - , - , 10 , 10 , 48 , - , 19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT233,,"Nuffield Health, Plymouth Hospital", 54 , 129 , 10 , * , * , 77 , - , * , 354 , - ," 1,105 ", 64 ," 1,020 ", 99 , - , - , * , 154 , 26 , - , 140 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
